         484
   3.333333E-01     8.571429E-01
   3.809524E-01     8.571429E-01
   4.285714E-01     8.571429E-01
   4.761905E-01     8.571429E-01
   5.238095E-01     8.571429E-01
   5.714286E-01     8.571429E-01
   6.190476E-01     8.571429E-01
   6.666667E-01     8.571429E-01
   7.142857E-01     8.571429E-01
   7.619048E-01     8.571429E-01
   8.095238E-01     8.571429E-01
   8.571429E-01     8.571429E-01
   9.047619E-01     8.571429E-01
   9.523808E-01     8.571429E-01
   1.000000E+00     8.571429E-01
   0.000000E+00     9.047619E-01
   4.761917E-02     9.047619E-01
   9.523808E-02     9.047619E-01
   1.428571E-01     9.047619E-01
   1.904762E-01     9.047619E-01
   2.380952E-01     9.047619E-01
   2.857143E-01     9.047619E-01
   3.333333E-01     9.047619E-01
   3.809524E-01     9.047619E-01
   4.285714E-01     9.047619E-01
   4.761905E-01     9.047619E-01
   5.238095E-01     9.047619E-01
   5.714286E-01     9.047619E-01
   6.190476E-01     9.047619E-01
   6.666667E-01     9.047619E-01
   7.142857E-01     9.047619E-01
   7.619048E-01     9.047619E-01
   8.095238E-01     9.047619E-01
   8.571429E-01     9.047619E-01
   9.047619E-01     9.047619E-01
   9.523808E-01     9.047619E-01
   1.000000E+00     9.047619E-01
   0.000000E+00     9.523808E-01
   4.761917E-02     9.523808E-01
   9.523808E-02     9.523808E-01
   1.428571E-01     9.523808E-01
   1.904762E-01     9.523808E-01
   2.380952E-01     9.523808E-01
   2.857143E-01     9.523808E-01
   3.333333E-01     9.523808E-01
   3.809524E-01     9.523808E-01
   4.285714E-01     9.523808E-01
   4.761905E-01     9.523808E-01
   5.238095E-01     9.523808E-01
   5.714286E-01     9.523808E-01
   6.190476E-01     9.523808E-01
   6.666667E-01     9.523808E-01
   7.142857E-01     9.523808E-01
   7.619048E-01     9.523808E-01
   8.095238E-01     9.523808E-01
   8.571429E-01     9.523808E-01
   9.047619E-01     9.523808E-01
   9.523808E-01     9.523808E-01
   1.000000E+00     9.523808E-01
   0.000000E+00     1.000000E+00
   4.761917E-02     1.000000E+00
   9.523808E-02     1.000000E+00
   1.428571E-01     1.000000E+00
   1.904762E-01     1.000000E+00
   2.380952E-01     1.000000E+00
   2.857143E-01     1.000000E+00
   3.333333E-01     1.000000E+00
   3.809524E-01     1.000000E+00
   4.285714E-01     1.000000E+00
   4.761905E-01     1.000000E+00
   5.238095E-01     1.000000E+00
   5.714286E-01     1.000000E+00
   6.190476E-01     1.000000E+00
   6.666667E-01     1.000000E+00
   7.142857E-01     1.000000E+00
   7.619048E-01     1.000000E+00
   8.095238E-01     1.000000E+00
   8.571429E-01     1.000000E+00
   9.047619E-01     1.000000E+00
   9.523808E-01     1.000000E+00
   1.000000E+00     1.000000E+00
